"Habit","Observation_ID","Observation_Label","PlotPlant_ID","AcTaxon","Genus","specific_epithet","subsp","var","Module","Submodule","Field","f1","f2","f3","Shrub","s1","s2","s3","Subcanopy","scf","scs1","scs2","scs3","sct1","sct2","sct3","Tree","tf","ts1","ts2","ts3","t1","t2","t3","t4","diam10cmCount","hourstamp","Transect_Position","BA","Biomass","Fmin","Fmax","Smin","Smax","SCmin","SCmax","Tmin","Tmax","Original_Field","Original_Shrub","Original_Subcanopy","Original_Tree","Dmin","Dmax","Hmin","Hmax","Simple"
"HF2","GRR.GJS.2014.39","W14090801","GRR.GJS.2014.39.AllAll.Scutellaria.lateriflora..","Scutellaria lateriflora","Scutellaria","lateriflora",NA,NA,"All","All",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2014091609,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2020.13","s20200611.01","GRR.GJS.2020.13.AllAll.Solidago.patula..","Solidago patula","Solidago","patula",NA,NA,"All","All",0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2020063011.48,0,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,0.8,"Forb"
"HF2","GRR.GJS.2015.24","Lamberton Lake Fen","GRR.GJS.2015.24.NEAll.Triadenum.fraseri..","Hypericum fraseri","Triadenum","fraseri",NA,NA,"NE","All",0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082716.03,0,NA,0,0.1,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2015.30","DSP RR3","GRR.GJS.2015.30.NEA.Pycnanthemum.virginianum..","Pycnanthemum virginianum","Pycnanthemum","virginianum",NA,NA,"NE","A",0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015091014.14,0,NA,0,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2020.14","s20200701.01","GRR.GJS.2020.14.AllAll.Geum.canadense..","Geum canadense","Geum","canadense",NA,NA,"All","All",0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2020070215.05,0,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,0.7,"Forb"
"HF2","GRR.GJS.2015.30","DSP RR3","GRR.GJS.2015.30.NEAll.Iris.virginica..","Iris virginica","Iris","virginica",NA,NA,"NE","All",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015091014.16,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2020.14","s20200701.01","GRR.GJS.2020.14.AllAll.Lysimachia.thyrsiflora..","Lysimachia thyrsiflora","Lysimachia","thyrsiflora",NA,NA,"All","All",0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2020070215.05,0,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,0.5,"Forb"
"HF2","GRR.GJS.2015.24","Lamberton Lake Fen","GRR.GJS.2015.24.NWAll.Lysimachia.quadriflora..","Lysimachia quadriflora","Lysimachia","quadriflora",NA,NA,"NW","All",0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082717.04,0,NA,0,0.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2015.24","Lamberton Lake Fen","GRR.GJS.2015.24.NWAll.Solidago.gigantea..","Solidago gigantea","Solidago","gigantea",NA,NA,"NW","All",0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082717.04,0,NA,0,0.1,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2015.24","Lamberton Lake Fen","GRR.GJS.2015.24.NWAll.Symphyotrichum.lanceolatum..","Symphyotrichum lanceolatum","Symphyotrichum","lanceolatum",NA,NA,"NW","All",0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082717.04,0,NA,0,0.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2017.23","es20170823.03","GRR.GJS.2017.23.AllAll.Persicaria.hydropiperoides..","Persicaria hydropiperoides","Persicaria","hydropiperoides",NA,NA,"All","All",0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2017083009.11,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2015.24","Lamberton Lake Fen","GRR.GJS.2015.24.SEA.Lythrum.salicaria..","Lythrum salicaria","Lythrum","salicaria",NA,NA,"SE","A",3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082716.21,0,NA,0,0.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2015.24","Lamberton Lake Fen","GRR.GJS.2015.24.SEA.Solidago.gigantea..","Solidago gigantea","Solidago","gigantea",NA,NA,"SE","A",0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082716.21,0,NA,0,0.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2017.23","es20170823.03","GRR.GJS.2017.23.AllAll.Sium.suave..","Sium suave","Sium","suave",NA,NA,"All","All",0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2017083009.07,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2015.24","Lamberton Lake Fen","GRR.GJS.2015.24.SEAll.Lysimachia.quadriflora..","Lysimachia quadriflora","Lysimachia","quadriflora",NA,NA,"SE","All",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082716.36,0,NA,0,0.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2016.32","2016MI067010","GRR.GJS.2016.32.AllAll.Boehmeria.cylindrica..","Boehmeria cylindrica","Boehmeria","cylindrica",NA,NA,"All","All",12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2016103115.32,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,25,0,0,0,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2015.30","DSP RR3","GRR.GJS.2015.30.NWAll.Symphyotrichum.firmum..","Symphyotrichum puniceum","Symphyotrichum","firmum",NA,NA,"NW","All",0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2016021115.05,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2015.30","DSP RR3","GRR.GJS.2015.30.NWAll.Symphyotrichum.puniceum..","Symphyotrichum puniceum","Symphyotrichum","puniceum",NA,NA,"NW","All",0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2016021115.04,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2015.30","DSP RR3","GRR.GJS.2015.30.NWAll.Verbena.hastata..","Verbena hastata","Verbena","hastata",NA,NA,"NW","All",0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2016021115.03,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2016.32","2016MI067010","GRR.GJS.2016.32.AllAll.Scutellaria.lateriflora..","Scutellaria lateriflora","Scutellaria","lateriflora",NA,NA,"All","All",0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2016103115.32,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2015.30","DSP RR3","GRR.GJS.2015.30.SEAll.Asclepias.incarnata..","Asclepias incarnata","Asclepias","incarnata",NA,NA,"SE","All",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2016021114.17,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2016.32","2016MI067010","GRR.GJS.2016.32.AllAll.Symphyotrichum.ontarionis..","Symphyotrichum ontarionis","Symphyotrichum","ontarionis",NA,NA,"All","All",0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2016103115.33,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2015.22","DSP RF2","GRR.GJS.2015.22.NWA.Eupatorium.perfoliatum..","Eupatorium perfoliatum","Eupatorium","perfoliatum",NA,NA,"NW","A",0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090209.34,0,NA,0,0.5,1,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2015.25","DSP RR1","GRR.GJS.2015.25.AllAll.Persicaria.punctata..","Persicaria punctata","Persicaria","punctata",NA,NA,"All","All",0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090316.19,0,NA,0,0.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2015.25","DSP RR1","GRR.GJS.2015.25.NEA.Geum.aleppicum..","Geum aleppicum","Geum","aleppicum",NA,NA,"NE","A",0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090313.36,0,NA,0,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2015.25","DSP RR1","GRR.GJS.2015.25.NEAll.Euthamia.graminifolia..","Euthamia graminifolia","Euthamia","graminifolia",NA,NA,"NE","All",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090313.39,0,NA,0,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2015.25","DSP RR1","GRR.GJS.2015.25.NEAll.Eutrochium.maculatum..","Eutrochium maculatum","Eutrochium","maculatum",NA,NA,"NE","All",0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090313.4,0,NA,0,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2015.25","DSP RR1","GRR.GJS.2015.25.NEAll.Silene.latifolia..","Silene latifolia","Silene","latifolia",NA,NA,"NE","All",0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090314.47,0,NA,0,0.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2015.25","DSP RR1","GRR.GJS.2015.25.NEAll.Solidago.gigantea..","Solidago gigantea","Solidago","gigantea",NA,NA,"NE","All",0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090314.58,0,NA,0,1,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2018.4","gs20180816.02","GRR.GJS.2018.4.AllAll.Geum.canadense..","Geum canadense","Geum","canadense",NA,NA,"All","All",1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2018082414.41,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2015.25","DSP RR1","GRR.GJS.2015.25.NWA.Urtica.dioica..","Urtica dioica","Urtica","dioica",NA,NA,"NW","A",2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090316.06,0,NA,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2015.25","DSP RR1","GRR.GJS.2015.25.NWAll.Cirsium.arvense..","Cirsium arvense","Cirsium","arvense",NA,NA,"NW","All",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090316.07,0,NA,0,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2015.25","DSP RR1","GRR.GJS.2015.25.NWAll.Eupatorium.perfoliatum..","Eupatorium perfoliatum","Eupatorium","perfoliatum",NA,NA,"NW","All",2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090316.06,0,NA,0,1,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2015.25","DSP RR1","GRR.GJS.2015.25.NWAll.Mentha.canadensis..","Mentha arvensis","Mentha","canadensis",NA,NA,"NW","All",0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090316.08,0,NA,0,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2015.22","DSP RF2","GRR.GJS.2015.22.SEA.Symplocarpus.foetidus..","Symplocarpus foetidus","Symplocarpus","foetidus",NA,NA,"SE","A",8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082816.49,0,NA,0,0.25,0.5,NA,NA,NA,NA,NA,NA,8,0,0,0,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2018.21","gs20180912.03","GRR.GJS.2018.21.AllAll.Urtica.dioica..","Urtica dioica","Urtica","dioica",NA,NA,"All","All",5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2018100414.46,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2015.25","DSP RR1","GRR.GJS.2015.25.SEAll.Viola.blanda..","Viola blanda","Viola","blanda",NA,NA,"SE","All",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090315.02,0,NA,0,0.1,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2015.25","DSP RR1","GRR.GJS.2015.25.SWA.Cirsium.arvense..","Cirsium arvense","Cirsium","arvense",NA,NA,"SW","A",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090315.38,0,NA,0,1,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2015.25","DSP RR1","GRR.GJS.2015.25.SWA.Solidago.altissima..","Solidago altissima","Solidago","altissima",NA,NA,"SW","A",0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090315.49,0,NA,0,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2015.25","DSP RR1","GRR.GJS.2015.25.SWAll.Eupatorium.perfoliatum..","Eupatorium perfoliatum","Eupatorium","perfoliatum",NA,NA,"SW","All",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090315.54,0,NA,0,1,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2015.21","DSP RF3","GRR.GJS.2015.21.NEAll.Scutellaria.lateriflora..","Scutellaria lateriflora","Scutellaria","lateriflora",NA,NA,"NE","All",0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090214.38,0,NA,0,0.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2015.25","DSP RR1","GRR.GJS.2015.25.SWAll.Oxalis.stricta..","Oxalis stricta","Oxalis","stricta",NA,NA,"SW","All",0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090315.54,0,NA,0,0.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2015.22","DSP RF2","GRR.GJS.2015.22.SWA.Uvularia.grandiflora..","Uvularia grandiflora","Uvularia","grandiflora",NA,NA,"SW","A",0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090116.58,0,NA,0,0.25,0.5,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2012.36","S12062503","GRR.GJS.2012.36.AllAll.Eutrochium.maculatum..","Eutrochium maculatum","Eutrochium","maculatum",NA,NA,"All","All",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012102416,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2015.27","DSP ER1","GRR.GJS.2015.27.NEA.Asclepias.incarnata..","Asclepias incarnata","Asclepias","incarnata",NA,NA,"NE","A",0.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082413,0,NA,0,0.5,1,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2017.8","es20170731.02","GRR.GJS.2017.8.AllAll.Boehmeria.cylindrica..","Boehmeria cylindrica","Boehmeria","cylindrica",NA,NA,"All","All",0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2017080413.08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2015.27","DSP ER1","GRR.GJS.2015.27.NEAll.Euthamia.graminifolia..","Euthamia graminifolia","Euthamia","graminifolia",NA,NA,"NE","All",2.24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082413,0,NA,0,1,1.5,NA,NA,NA,NA,NA,NA,0.5,0,0,0,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2017.8","es20170731.02","GRR.GJS.2017.8.AllAll.Iris.virginica..","Iris virginica","Iris","virginica",NA,NA,"All","All",0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2017080413.07,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2015.27","DSP ER1","GRR.GJS.2015.27.NWA.Galium.tinctorium..","Galium tinctorium","Galium","tinctorium",NA,NA,"NW","A",2.24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082414,0,NA,0,0.25,0.5,NA,NA,NA,NA,NA,NA,0.5,0,0,0,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2015.27","DSP ER1","GRR.GJS.2015.27.NWAll.Boehmeria.cylindrica..","Boehmeria cylindrica","Boehmeria","cylindrica",NA,NA,"NW","All",0.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082414,0,NA,0,0.5,1,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2015.23","Page Creek Fen","GRR.GJS.2015.23.NEA.Angelica.atropurpurea..","Angelica atropurpurea","Angelica","atropurpurea",NA,NA,"NE","A",6.06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2016021611.46,0,NA,0,1,1.5,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2015.27","DSP ER1","GRR.GJS.2015.27.NWAll.Euthamia.graminifolia..","Euthamia graminifolia","Euthamia","graminifolia",NA,NA,"NW","All",0.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082414,0,NA,0,1,1.5,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2015.23","Page Creek Fen","GRR.GJS.2015.23.NEAll.Eupatorium.perfoliatum..","Eupatorium perfoliatum","Eupatorium","perfoliatum",NA,NA,"NE","All",1.23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2016021611.49,0,NA,0,0.5,1,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2015.27","DSP ER1","GRR.GJS.2015.27.SEAll.Geum.aleppicum..","Geum aleppicum","Geum","aleppicum",NA,NA,"SE","All",0.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082413,0,NA,0,0.25,0.5,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2015.27","DSP ER1","GRR.GJS.2015.27.SEAll.Lycopus.americanus..","Lycopus americanus","Lycopus","americanus",NA,NA,"SE","All",0.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082413,0,NA,0,0.25,0.5,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2019.12","s20190820.03","GRR.GJS.2019.12.AllAll.Prunella.vulgaris..","Prunella vulgaris","Prunella","vulgaris",NA,NA,"All","All",0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2019101109.59,0,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,0.5,"Forb"
"HF2","GRR.GJS.2015.21","DSP RF3","GRR.GJS.2015.21.SEAll.Mentha.canadensis..","Mentha arvensis","Mentha","canadensis",NA,NA,"SE","All",0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090310.22,0,NA,0,0.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2015.28","DSP ER3","GRR.GJS.2015.28.NEA.Euthamia.graminifolia..","Euthamia graminifolia","Euthamia","graminifolia",NA,NA,"NE","A",25.88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082511,0,NA,0,0.5,1,NA,NA,NA,NA,NA,NA,20,0,0,0,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2015.28","DSP ER3","GRR.GJS.2015.28.NEA.Verbena.hastata..","Verbena hastata","Verbena","hastata",NA,NA,"NE","A",1.34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082511,0,NA,0,0.5,1,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2015.23","Page Creek Fen","GRR.GJS.2015.23.SEA.Mentha.canadensis..","Mentha arvensis","Mentha","canadensis",NA,NA,"SE","A",1.23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2016021612,0,NA,0,0.25,0.5,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2015.28","DSP ER3","GRR.GJS.2015.28.NWAll.Euthamia.graminifolia..","Euthamia graminifolia","Euthamia","graminifolia",NA,NA,"NW","All",2.67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082512,0,NA,0,0.5,1,NA,NA,NA,NA,NA,NA,2,0,0,0,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2015.28","DSP ER3","GRR.GJS.2015.28.NWAll.Iris.virginica..","Iris virginica","Iris","virginica",NA,NA,"NW","All",0.67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082512,0,NA,0,0.5,1,NA,NA,NA,NA,NA,NA,0.5,0,0,0,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2018.28","gs20180919.04","GRR.GJS.2018.28.AllAll.Rumex.crispus..","Rumex crispus","Rumex","crispus",NA,NA,"All","All",0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2018100508.06,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2015.28","DSP ER3","GRR.GJS.2015.28.SWA.Verbena.hastata..","Verbena hastata","Verbena","hastata",NA,NA,"SW","A",2.67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082512,0,NA,0,0.5,1,NA,NA,NA,NA,NA,NA,2,0,0,0,NA,NA,NA,NA,"Forb"
"HF2","GRR.GJS.2020.13","s20200611.01","GRR.GJS.2020.13.AllAll.Cardamine.dentata..","Cardamine dentata","Cardamine","dentata",NA,NA,"All","All",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2020063012.01,0,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,0.1,"Forb"
